"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85930346459512","9.62636126157822","13.9669079129736","8.80000229815208","9.8972579995383","9.52937131880005","9.87694921780921","11.1049155369612","11.9648272324739","22.0185694314846","18.6763974290118","18.3128176140903","17.86140864212","16.3270491787546","16.6491640509821","18.0268391620614","17.7342226487981","18.033017871768","19.7113773941979","17.9044398383764","14.1327414277054","13.1074628255063","13.3477446383999","11.9427034082853","11.2189210772298","10.4970552541265","11.2171827452107","10.4277401844438","",
"American Samoa","ASM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85111555223504","3.4831911209206","3.09479916985613","3.00739594801342","2.72777845716082","0.632780004651663","0.543744360985416","2.1730555819844","2.02706941921255","0.577419051351802","1.41081311693852","1.40123090652838","2.5768107387468","2.40073668029815","2.09869128719972","2.95780317401564","1.74883233355922","1.91175943985781","1.91378263338259","2.83667363756156","2.52250204176461","2.31209032339047","2.16917608574119","2.26464921376174","2.51799528192411","2.28640331097389","2.24889922298992","2.26094674111073","2.3098735973868","2.17313799571199","1.79269708250636","1.56875650968277","1.97217459978748","2.13726157184141","2.56737922253824","2.82670117603838","1.86380214239192","",
"Australia","AUS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","0.436255271616298","0.389340031971767","0.439959679315779","0.439528694515456","0.347061174541599","0.294558383715725","0.290568221799645","0.295917781208008","0.350778228495077","0.367533964118247","0.4211025125","0.41873407120484","0.397416413616728","0.507867354316598","0.49407214959469","0.558594524155406","0.577254972445882","0.736866195805597","0.798082571232082","0.801095983885097","0.760895211138912","0.762323126971069","0.591699717546325","0.353017585866855","0.395587615532531","0.119209350897045","0.129040712847621","0.123667384273324","0.125498463227455","0.136483871333733","0.124549288549643","0.128215784102062","0.117669488459505","0.139302481493353","0.134176476084307","0.135175703019256","0.135598299847293","0.156940340446703","0.144494573497942","0.143701914622302","0.16228467793329","0.175111550173319","0.157699430337919","0.156034658302895","0.158631372826848","0.160874488811472","0.170327698187483","0.150874629025416","0.130648846911345","0.126384300157289","0.0899955294488561","0.0600643224941023","0.0772040123455036","",
"Austria","AUT","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","0.107831375644199","0.138646768586412","0.164319259315653","0.178193518030853","0.230035526262846","0.217796120866933","0.245084028112776","0.230839596637358","0.24822571393924","0.268333654661534","0.298230939408431","0.315209965825805","0.309588544956215","0.297428684413014","0.290739179934894","0.290243906159338","0.306007882964945","0.322414724007848","0.336707610452295","0.352745118211161","0.381364545664119","0.444420639610174","0.417925319204455","0.403914380182724","0.41513263831744","0.420025595990855","0.414874480003022","0.430043329061259","0.649057912346131","0.833009037628173","0.914653940677579","0.898188196463553","0.926015564079401","0.951733308746682","0.836266636322658","0.731908788541496","0.748534358037465","0.74915987772446","0.738292894783719","0.772025962897409","0.760560226838844","0.753049860156759","0.739661765108523","0.758152968757866","0.732040880467405","0.749691914800791","0.729485625640817","0.708653137908878","0.664318692650908","0.673883172516668","0.695730559187545","0.66785987777205","0.636989091833501","",
"Azerbaijan","AZE","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.124103805417565","0.129009618568859","0.131133894149081","0.141553717374876","1.18945739810866","1.08356085483563","1.82431677750395","2.61890157505979","2.14332251762401","2.34525903598978","4.70528614042723","3.7661645945845","3.83587676218684","3.10805893221251","2.8326399787509","2.66549763240316","2.87035592504128","2.85617334250334","2.33704815215702","2.45405271812669","2.3927167997352","1.69843941411199","2.77334116720313","2.60183768470009","2.64699324657026","3.2864567961961","2.78454087413308","5.01775390096678","",
"Burundi","BDI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00456527293965937","0.00640599084488347","0.000900832124589662","0.0140059745128767","0.226153095027883","1.5847801678848","1.69766901575622","2.03339984496891","1.99000670854207","1.98398361545011","2.07934577806958","1.64436304604969","1.18268870526394","1.23826993996534","1.8119733923046","1.87573365589994","1.82394202360105","1.74107120316335","1.44751853550248","",
"Belgium","BEL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","1.00839781577857","0.926563757740722","0.911182981101882","0.944694653684342","0.89568738729108","0.898116558064477","0.906020723819235","0.909198233149806","0.97353481560073","0.935864905309426","0.947373760174762","0.915203598681065","0.853573660694923","0.881165995137899","1.6664234307954","1.74504806529481","1.88710007274987","1.90628957474287","2.03841256676887","1.88369939227352","1.71398735629275","1.7718518088758","1.71301110813877","1.6262051495013","1.72970095198795","1.69118708877619","1.66141614657148","1.75500262016461","1.81655249139261","1.77742921075937","1.78481779747509","1.7804555291479","1.90941240927213","2.02561362151017","2.29499342168828","2.28358794989032","2.24113675269775","2.25161494257737","2.24133516221153","2.27142806556155","2.26348844537198","2.26574343730607","2.27452262450408","2.29129219010725","2.30096697931429","2.45897362907473","2.34095401698842","2.3015423194976","",
"Benin","BEN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","1.33100620909527","2.59888856688582","4.01474058494485","5.22379981240179","6.05441909220782","6.14733419220805","5.47960447300377","4.80250200992902","2.91454634897243","4.00287514622762","4.00195938560034","3.85270300105948","3.8037604695225","3.85465598543897","4.38925672842469","6.07979990252364","5.15567401349837","5.93879797323855","8.04020486581232","4.78747861948642","5.59935522422243","4.55987550271083","3.59651815957365","3.09070318029137","3.63238733139348","2.0402193663685","2.43967221418979","2.26566058286068","1.81453504668844","1.03567964209285","1.01961637199261","2.23731832676257","2.78178404322713","2.94763505011777","2.12371114921528","1.29851188068563","1.46370288914589","1.61021790601818","1.86479559336228","1.98756679939107","2.29333836287905","1.88309227018596","1.87568716516087","1.54134890950472","1.39347012723367","1.50786975713154","1.30443860130176","1.30551361314992","1.32613864462635","",
"Burkina Faso","BFA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","4.78481001684372","5.06978776558428","5.22484950078398","5.31701732782875","5.29110217763214","6.2722538879004","7.79952709669286","8.63595682459379","6.28699690213853","7.07464147981808","6.18117718868171","8.11094045380571","9.41045354451588","7.31190478558733","7.14928358340948","5.93592313052196","4.50368608441348","3.60338657190567","3.83752651162161","3.66373108647953","4.23929423527094","3.28546820793746","2.93864989824209","3.01678957548301","2.5552542223744","2.05052007887606","2.26842017379634","1.56456795349251","1.62143728930486","1.13372747057977","0.814744414938197","0.921925863968498","1.03852026670662","1.10725469495902","1.05531210898895","1.01975417425797","1.19156004110066","1.82998842995804","1.67168609996426","2.29442595791149","2.84234084326367","3.25372238641991","3.09641277300783","2.95484904374504","2.86751537651363","2.91434713990908","2.95970546212432","2.90668733497894","3.03373540268414","",
"Bangladesh","BGD","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","0.185440982243288","0.817260573667425","0.869126601591419","1.09947588420206","1.86716193243749","1.88176746993774","2.84184798595121","3.64817267991137","2.64653898029897","2.25541714853454","2.64665008029442","3.07765209527122","2.87302747133692","2.63354545837677","2.46489398309466","2.48523337346491","2.87540936210898","3.03732522639564","3.40813403881952","3.16729631986545","2.89557515603607","3.1641028158335","3.2125653790456","3.52403766089633","3.68659677566545","3.89794627098135","5.22266923917607","5.30538820275249","5.50437314918371","6.21301842032865","7.55720506353742","8.24288491228715","9.7571612861557","10.2662772858083","9.41212564836714","9.38375495308776","10.5879345994401","9.24521970452854","8.66905397742888","7.84070533213337","5.11780674945425","4.59632792062235","4.84357588234491","5.22831774181849","5.81746954234408","5.334465789044","4.67305837513909","",
"Bulgaria","BGR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.337536548888754","0.447149438190971","0.3371408932036","0.312078990749555","0.439645886392482","5.82510278574143","7.17520179569465","8.12716407407424","6.58607877728654","5.40001641410679","4.99246421236666","3.81149223781034","3.5217074877997","3.05974302145993","2.62585815176155","2.56887083224635","2.66887046024127","2.98459553713649","2.94752510372002","2.94170693306007","3.0864320376337","3.69853197463607","3.62848455891274","3.4006034343135","2.92672493727303","2.35302816387552","2.25058793517696","",
"Bahrain","BHR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bahamas, The","BHS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.520838486457671","0.460118324716333","0.448834648843953","",
"Bosnia and Herzegovina","BIH","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1942924129133","39.9633255350326","28.3947024503881","25.8596155097613","22.230683920329","20.450852223555","20.2155591516708","18.1570785669601","16.7039816714015","17.0255452440982","14.21908016822","12.0758442554945","10.6094046467695","10.5031413371437","10.7142489277239","10.7705362278622","11.3538982455304","10.9794785030926","10.7846178793534","11.0053017836583","11.0470172016681","11.3880540280351","9.5472968364582","10.4777747771405","10.5469967400126","",
"Belarus","BLR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00243654825989848","0.0026752093921205","0.204002372264277","0.63224891706066","0.329073412752501","0.354107818577221","0.510782323176245","0.896615910135979","0.543917266438404","0.552247667216307","0.920594142453945","1.034502146352","0.657396214062099","0.725612161429094","0.636765248499207","0.960131319014907","0.990305944135918","1.00520855385655","1.44197805594884","1.60323623987362","1.60669829212816","1.5623095756959","1.64998995495496","2.04636934122529","2.29107916896773","2.40841534205363","2.20275934477333","1.65173701584948","1.65049350927473","2.01273517914712","",
"Belize","BLZ","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","8.27961499610402","9.89918582892997","10.5336628083147","6.88409856428303","5.29533032041109","5.94635207243589","3.38106317578801","2.62195589794073","2.84735919400883","2.19994495641592","1.68492284478206","1.70197705104501","2.03370581042153","2.60661540679463","2.52549575373683","2.44926731712035","2.19151644325936","2.4310594255016","2.16410283969835","2.46674291697789","2.41345164348677","3.04420161060191","4.02800496143013","4.30312193308368","4.41642421343648","4.67318745647017","4.49289311634361","4.14131466693255","3.99818461451373","3.68005128173833","3.78021973794513","3.86128924595707","4.31452670138999","3.98005543726632","4.03494634441688","4.05635391797557","5.89353813649198","5.58282944362592","5.03149519698388","",
"Bermuda","BMU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","19.2462565104167","21.4295583284077","19.9252130003497","20.2233616642","19.0129001022245","18.617914945364","18.669495581299","18.9442100543097","20.824527732703","21.7203796852555","20.9559707375665","21.0849716681847","20.0216026349101","20.8424125114086","22.8556312615661","23.2294327238924","23.8483770745362","",
"Bolivia","BOL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","0.0512191990048841","0.0557439479723138","0.053190074732055","0.0221704910763773","0.0314580718820693","0.0813361547510932","0.0482109671791219","0.0923530209202148","0.0940138422241292","0.111580645423849","0.20205165678024","0.197794083306859","0.0978769040063017","0.180238504581093","0.0945027601039699","0.0636315382651796","0.06732970097662","0.0732383591706342","0.0752354511144617","0.080415040103725","0.144654232673761","1.07119378188568","1.04030662705847","1.15871156776348","1.51074283464511","1.66160681344515","1.42812234680867","1.95692393782368","2.39995243012735","3.52953941467275","5.26530070800242","8.04388638440567","6.80520358115113","6.10109847905471","4.88664757003882","4.35249959614122","4.10025014391943","3.91834762999268","3.56697642694154","3.60894254325227","3.67293280792535","3.75379354564215","3.44592381350509","3.26594853352319","3.07541011203655","3.50803987145096","3.3157873461294","",
"Brazil","BRA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0281957994060278","0.124038919764472","0.272501078193942","0.458536648533416","0.284506888651012","0.378595270769553","0.383708979643232","0.242113829030052","0.177987885057569","0.143103462212751","0.250316011741059","0.205903522832894","0.2587422042289","0.393057978948569","0.409627690516944","0.420223881591128","0.314631171968773","0.296775300718502","0.236608669655198","0.214793412204209","0.173315277283089","0.139566696231506","0.122875010806988","0.112933662848071","0.109901876355232","0.107811945028355","0.160741889363045","0.152575400704964","0.130785125423529","0.153030278169315","0.17154977369807","0.241596231162358","0.248664003266659","0.259037012054758","",
"Barbados","BRB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","2.60849243736928","2.29079563855767","2.2137531911531","2.01980349490017","2.11617735532821","2.11825703610866","0.898960253747804","0.991738749761133","0.777542306029829","0.683647812383013","0.772149104308084","0.578204382140907","0.6977847858062","1.65457005625986","1.76250785871059","1.59508302354399","1.88357482276474","2.2345029054451","2.78487480838017","2.68254101018581","2.65880197662556","2.7469874411303","2.87691207404291","3.081992039801","3.07942596187787","3.34369732187974","3.69995097238111","4.25437878539859","4.02578464509899","4.06605390247702","3.78889741660618","2.47297876161801","2.07111934818433","2.96692734349593","2.11400973439214","2.5635671154406","1.80679951425135","3.16324341103857","3.3013609554349","4.07597044060642","4.00877221925894","4.18331843756831","3.25210166587864","1.70614531378323","1.66676566704173","1.59472566512516","1.79741479910526","1.73012720643497","1.49432701164045","",
"Brunei Darussalam","BRN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00724646479572538","0.00637550863442135","0.00521668559688157","",
"Bhutan","BTN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.25588112268852","0.251050272747874","0.289045773660765","0.394379374927438","0.534465726044384","0.588628600410747","1.01863427318893","0.672143689737221","0.749431860729655","0.981061036769431","1.5907321286873","1.66529775195404","2.25090820611632","2.07110087219785","3.39498068585697","2.65054789563451","","",
"Botswana","BWA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","12.1454458381142","16.5069551125586","15.2531288115137","9.7351467084611","7.10865286618745","7.28882420353375","6.94490555203451","5.5595433399037","4.7672752483636","4.02842757986027","2.80534712008019","2.67492040622381","2.76405548006421","2.06791073533185","1.60133912742617","2.25740381972588","2.11774331053514","2.26682977260618","1.78566027905264","1.64063434080917","1.1697245615058","0.892341959425896","0.815215063226427","0.756831653823355","0.480651673054126","0.320314533204561","0.326209843847268","0.350687524948885","0.363562942230812","0.878109958487206","1.18707136286911","1.04705461478315","0.872425067516232","0.43634276370506","0.150309734137875","0.176630497465334","0.135069549733624","0.130168543116406","0.252277147948076","0.298143860533116","0.222054373468019","0.163250644670971","0.241888750160888","0.260157616300064","0.354899128789572","0.295601872237209","0.323335620784682","0.336422314458986","",
"Central African Republic","CAF","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.387538267108919","0.161851465973241","","0.00475059412587622","0.00158898310776445","0.00488003007180964","0.00318724703484158","0.00331628432331368","0.00246402984725179","0.00191295006467111","0.0018007264744159","0.00172225503761957","0.00177830167873737","0.00560859648791647","0.0102942345099016","0.0106489757540933","0.0124274032922739","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Canada","CAN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0802774521623898","0.0884249172512994","0.0751654322967429","0.0781472293782224","0.0968629477374525","0.0744601776108418","0.0827068712182574","0.0835231205643071","0.0750710176451684","0.0806146549270693","0.0795882712229774","0.0822952290790777","0.0801649824196723","0.0836716563310317","0.0870378903831614","0.0741436713060295","0.0684395668583124","0.0686186551035798","0.0723784507605154","0.0748334365365903","0.0818662480322062","0.0843801895863589","0.0768939488154854","0.0750910157999639","0.0752287448471604","0.049637012939377","0.0414203845184042","0.0399650068402035","",
"Central Europe and the Baltics","CEB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.385131855070273","0.516588040678522","0.502404987665477","0.509941414475812","0.581818989456919","0.52449691447698","0.85178774775084","0.98979992882094","1.01354467192646","1.16461837118066","1.56133542794129","1.87852959731787","2.02842507923197","1.94942719090736","1.77868982633021","1.74754475178178","1.52638197867057","1.51459003956257","1.58259743404268","2.06079448951662","2.10568651925713","2.22122079950238","2.31295217800911","2.27045322381335","2.14712391498744","2.19583241961112","2.05999550322181","1.96126446455999","1.86675002764731","",
"Switzerland","CHE","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.496661654284252","0.394600921488406","0.458107440139867","0.480813676061693","0.452980749021307","0.449223940328387","0.409518862381312","0.39111461102866","0.383322039895698","0.362848032538939","0.347546813169363","0.367139450672932","0.373192494611014","0.386588138425827","0.402194741428386","0.417528066079444","0.408804684680011","0.409882623604597","0.404333206830312","0.41008492319782","0.356330951245477","0.410366082581892","0.396189801958927","0.423473893410424","0.419730553539345","0.411556215775262","0.406485275152795","0.365899378774566","0.390420375099495","0.422512547224656","0.416568137346318","0.365315005484312","0.352614918721195","0.345078248473529","0.331182770307385","0.362614874284735","0.366929876151172","0.372814469519843","0.351549664896791","0.353398824291966","0.380686563671756","0.386286554319482","0.375565722312758","",
"Channel Islands","CHI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.00491110492372443","0.00508342716583153","0.00564408547325585","0.00211672575167437","0.00224711731957166","0.000383986662408356","0.00434249069665978","0.00120707985205497","","","","","","","","","","0.0169773325524601","0.0166259773676745","0.0176477170231974","0.0154263329265511","0.0117081853039536","0","0","0","0","0.030235585304789","0.0287143864915781","0.0282109379114708","0.026975039556852","0.0256342544456116","0.0233520103015408","0.0243316680797183","0.0258882864520982","0.0240958635345205","0.0236116491733309","0.0249005916547977","0.0260355333917746","0.0210009255989346","0.0230521497709269","",
"China","CHN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.217420802733033","0.177851336786575","0.128454998101259","0.0874656825854681","0.148172696432035","0.0697179418858032","0.0800157569021294","0.0413904234986032","0.0496596578178542","0.0943016824973061","0.12559999510784","0.101981556575914","0.15186369146157","0.0476524474740447","0.193574683245316","0.477224474444316","0.0334285415895398","0.0484456052654012","0.0625825304618133","0.0902642369860606","0.160012116074133","0.278587364471309","0.339644112485122","0.145980688667258","0.156951539769512","0.192464754841041","0.198865414659231","0.180518373153337","0.224012015874249","0.219403710226915","0.200014679985855","0.185885365632384","0.285524737207618","0.299276395891668","0.239317440421114","0.232939387343096","0.174924551203451","0.128111718847645","0.128517017732492","0.126146573389722","0.145329413095125","",
